"Identifier","Instrument","AuthorsShortList","year","Unique_Ears","mean_absorbance","frequency","colorID"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.626403108239174,990.234008789062,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.626580319234303,996.093994140625,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.626735000738076,1001.95001220703,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.626870679003852,1007.80999755859,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.626990998429911,1013.66998291016,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.627099680049079,1019.53002929688,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.627200718436922,1025.39001464844,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.627298032598836,1031.25,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.627395925777299,1037.10998535156,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.627498502177852,1042.96997070312,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.627609859619822,1048.82995605469,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.627734178943293,1054.68994140625,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.627875500491687,1060.55004882812,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.62803789121764,1066.41003417969,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.62822514133794,1072.27001953125,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.628440640866756,1078.11999511719,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.628688390765871,1083.97998046875,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.628971355301993,1089.83996582031,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.629292322056634,1095.69995117188,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.629654251039028,1101.56005859375,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.630059356135981,1107.42004394531,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.630509717123849,1113.28002929688,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.631006783672741,1119.14001464844,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.631552176816123,1125,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.632146323365825,1130.85998535156,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.6327900364995,1136.71997070312,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.63348321297339,1142.57995605469,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.634225500481469,1148.43994140625,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.635016068816185,1154.30004882812,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.635854029229709,1160.16003417969,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.636737429669925,1166.02001953125,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.637664428779057,1171.88000488281,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.638632783932345,1177.72998046875,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.639639853366784,1183.58996582031,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.640682392886707,1189.44995117188,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.641757428646088,1195.31005859375,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.642861141690186,1201.17004394531,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.643989748188427,1207.03002929688,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.645139353615897,1212.89001464844,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.646305467401232,1218.75,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.647483961922782,1224.60998535156,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.648670322128705,1230.46997070312,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.649860034031527,1236.32995605469,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.65104860493115,1242.18994140625,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.652231464428561,1248.05004882812,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.653404144304139,1253.91003417969,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.654562177402633,1259.77001953125,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.655701287090778,1265.61999511719,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.656817254211221,1271.47998046875,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.657906219363213,1277.33996582031,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.658964465771403,1283.19995117188,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.659988317106451,1289.06005859375,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.66097468244178,1294.92004394531,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.661920419761113,1300.78002929688,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.662822926683085,1306.64001464844,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.663679749837944,1312.5,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.664488894598825,1318.35998535156,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.665248465325151,1324.21997070312,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.66595742638622,1330.07995605469,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.666614399424621,1335.93994140625,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.667218749012266,1341.80004882812,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.667770152645452,1347.66003417969,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.668268496436732,1353.52001953125,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.668714141207082,1359.38000488281,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.669107391365937,1365.22998046875,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.669449285737106,1371.08996582031,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.669741143073354,1376.94995117188,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.66998382125582,1382.81005859375,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.670179030724934,1388.67004394531,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.670328926827226,1394.53002929688,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.670435176364013,1400.39001464844,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.670499958097935,1406.25,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.670525719012533,1412.10998535156,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.6705146123256,1417.96997070312,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.670469102050577,1423.82995605469,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.670392038566726,1429.68994140625,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.670285892273699,1435.55004882812,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.67015306864466,1441.41003417969,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.669996391449656,1447.27001953125,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.669818390692983,1453.11999511719,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.669621538903032,1458.97998046875,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.669408679008484,1464.83996582031,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.669181856725897,1470.69995117188,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.668943533939975,1476.56005859375,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.668696183179106,1482.42004394531,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.668441749044827,1488.28002929688,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.668182283639908,1494.14001464844,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.667920104094914,1500,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.66765649829592,1505.85998535156,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.667393608817032,1511.71997070312,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.667132996022701,1517.57995605469,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.666875929704734,1523.43994140625,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.666623998965536,1529.30004882812,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.666378568325724,1535.16003417969,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.666140537176813,1541.02001953125,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.665911281747477,1546.88000488281,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.665691642888955,1552.72998046875,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.66548260727099,1558.58996582031,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.665285145597798,1564.44995117188,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.665099854980196,1570.31005859375,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.664927535823413,1576.17004394531,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.664768899125712,1582.03002929688,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.664624564349651,1587.89001464844,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.664495319128036,1593.75,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.664381607302598,1599.60998535156,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.664284148386547,1605.46997070312,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.664203289364065,1611.32995605469,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.664139856185232,1617.18994140625,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.664094253310135,1623.05004882812,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.664067001215049,1628.91003417969,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.664058679980891,1634.77001953125,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.664069859044892,1640.61999511719,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.664100962025779,1646.47998046875,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.664152498756136,1652.33996582031,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.664224999291556,1658.19995117188,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.66431892982551,1664.06005859375,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.664434501102993,1669.92004394531,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.664572321942874,1675.78002929688,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.664732644600528,1681.64001464844,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.6649155659335,1687.5,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.665121573422636,1693.35998535156,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.665350494640214,1699.21997070312,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.665602505207062,1705.07995605469,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.665877459304673,1710.93994140625,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.666175147252423,1716.80004882812,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.666495284863881,1722.66003417969,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.66683739317315,1728.52001953125,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.667201001729284,1734.38000488281,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.667585246264935,1740.22998046875,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.6679893593703,1746.08996582031,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.668412074446678,1751.94995117188,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.668852421854224,1757.81005859375,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.669309180762087,1763.67004394531,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.669780362929617,1769.53002929688,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.670264678342002,1775.39001464844,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.670759890760694,1781.25,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.671264247170516,1787.10998535156,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.6717755358134,1792.96997070312,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.672291499163423,1798.82995605469,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.672809430531093,1804.68994140625,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.673326745629311,1810.55004882812,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.673840898488249,1816.41003417969,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.67434900360448,1822.27001953125,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.674848143543516,1828.11999511719,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.675335250794888,1833.97998046875,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.675807355770043,1839.83996582031,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.67626124301127,1845.69995117188,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.676693788596562,1851.56005859375,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.67710210702249,1857.42004394531,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.677482930677278,1863.28002929688,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.677833103707859,1869.14001464844,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.678149676748684,1875,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.678429927144732,1880.85998535156,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.678670746939523,1886.71997070312,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.67886975726911,1892.57995605469,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.679024001317365,1898.43994140625,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.67913132160902,1904.30004882812,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.679189465939999,1910.16003417969,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.67919660359621,1916.02001953125,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.679150529205799,1921.88000488281,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.679050071963242,1927.72998046875,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.678893395832607,1933.58996582031,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.678680074002062,1939.44995117188,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.678408818585532,1945.31005859375,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.678079143166542,1951.17004394531,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.677690894476005,1957.03002929688,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.677243928824152,1962.89001464844,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.676738751786096,1968.75,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.676175685865538,1974.60998535156,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.675555718796594,1980.46997070312,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.674880035221577,1986.32995605469,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.674149862357548,1992.18994140625,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.673367105424404,1998.05004882812,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.672533462090152,2003.91003417969,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.671651247356619,2009.77001953125,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.670722712363516,2015.61999511719,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.669750541448593,2021.47998046875,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.668737319963319,2027.33996582031,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.667686363416059,2033.19995117188,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.666600322084767,2039.06005859375,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.665482965963227,2044.92004394531,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.664337324244635,2050.78002929688,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.663166932761669,2056.63989257812,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.661975112344537,2062.5,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.660765754325049,2068.36010742188,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.659542287034648,2074.21997070312,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.658308218632426,2080.080078125,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.657067072178636,2085.93994140625,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.655822535710675,2091.80004882812,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.654577754437923,2097.65991210938,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.653336322733334,2103.52001953125,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.652101104812963,2109.3798828125,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.650875501334667,2115.22998046875,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.649662206215518,2121.09008789062,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.648464037903718,2126.94995117188,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.647283571107047,2132.81005859375,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.646123040999685,2138.669921875,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.644984607185636,2144.53002929688,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.643870245133128,2150.38989257812,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.642781741917133,2156.25,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.641720242798328,2162.11010742188,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.640687146357128,2167.96997070312,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.639683394559792,2173.830078125,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.638709746301174,2179.68994140625,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.637766675225326,2185.55004882812,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.63685450383595,2191.40991210938,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.635973212974412,2197.27001953125,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.635122465235846,2203.1201171875,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.634302180792604,2208.97998046875,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.633511673126902,2214.84008789062,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.632750283394541,2220.69995117188,"Lewis and Neely (2015) N=14; Other"
"Lewis_2015","not commercial system","Lewis and Neely",2015,14,0.632016957870552,2226.56005859375,"Lewis and Neely (2015) N=14; Other"
